Building_ID,HVAC_System_Type,Pre_Automation_Energy_kWh,Post_Automation_Energy_kWh,Peak_Demand_Reduction_MW,Automation_Efficiency_%,Cost_Savings_$,CO2_Reduction_Metric_Tons
B0357,Upgraded,247680.79120974088,178670.82602165235,31.64469029017468,69.41353090819489,9428.94574274793,33.596249468540776
B0358,Upgraded,249356.505401732,180918.7913756051,33.71642537092028,67.90692178306338,7809.330009201866,29.498723922460968
B0359,Upgraded,68784.44543395219,48228.33305752767,28.94443914180832,66.3425628403117,2970.184042914543,9.616636987465045
B0360,Upgraded,172898.63668535923,137898.90549901294,25.144484357548635,54.12504227672305,3638.1357285995423,18.743120542221963
B0361,Smart Automated,213627.8035702838,126535.34032331184,49.822026834344,91.94121653967798,2448.580806360283,13.385921493020856
B0362,Traditional,213186.52696296867,161170.77641188947,34.5158510992444,60.1384087592367,3005.953316476641,20.90728779726536
B0363,Traditional,168553.55416436592,111757.18205259812,26.32873217286289,57.47842094025627,3784.857410335881,27.12852297684304
B0364,Upgraded,107502.20932192577,90649.10246262404,37.98003441696717,65.01879596726637,1733.13599882507,7.151934258382363
B0365,Traditional,229761.47629606136,178976.7996704673,21.86299295863993,64.5411352323078,2687.4906713662617,11.818637324243433
B0366,Traditional,278711.475267025,177155.77193434452,19.404209351333044,69.86510030845928,10407.893943407524,49.276602942144585
B0367,Upgraded,133374.79292278603,116617.14557949475,26.404307903513523,62.68727377743375,2239.761009300775,10.753622901471063
B0368,Upgraded,209631.4869160214,149353.70529415048,26.141302164182644,67.81711069966293,8740.52784589076,37.31595622030404
B0369,Smart Automated,199210.7122292223,99557.59367299342,42.85419096005412,90.88421325098813,4585.7355996511,22.38482328268709
B0370,Upgraded,195492.8504785997,158269.4278242726,28.867330589322314,67.91349555237557,5143.027866237356,19.364043230159645
B0371,Traditional,244149.21319793543,190506.5238688297,21.687840020661938,58.57888666860288,5135.059679431025,19.41408265054386
B0372,Upgraded,133799.31041147525,95274.53073199924,42.54085641679376,57.140586879400246,5166.044672522088,20.926857547063104
B0373,Upgraded,140598.47477915828,117546.7430229202,33.99706321217405,50.89822597991232,3068.417684896355,10.041175981222684
B0374,Smart Automated,136738.30047405692,74102.11160984015,47.291352485523866,75.03130210382946,2258.371209941323,10.579670442629398
B0375,Traditional,129775.11831081392,96217.09633032464,21.77121938833757,63.42958297334414,2672.673287203821,11.240846937344369
B0376,Smart Automated,123616.4398854794,56624.102746386896,40.71655186834224,82.684134259716,3679.636176466696,22.335820918134363
B0377,Upgraded,199067.4696205133,163646.7491078831,28.245975585210875,58.3666772820456,4812.9860567940505,17.044209233263846
B0378,Upgraded,268675.41817104985,239196.53088307648,32.54837027013197,54.106658774136,4016.98014680376,20.05536878346069
B0379,Upgraded,279963.9041031901,214838.465100268,25.354106907568227,66.96084179202968,8637.084823157156,27.704785234086536
B0380,Smart Automated,125240.89173670406,71685.33853849911,46.82159924657411,84.85729168894893,1894.6244471800703,13.611731721277703
B0381,Upgraded,105121.55226754384,79349.12555517495,44.696778776719,69.54013908877887,2476.417608290909,10.414759394447923
B0382,Smart Automated,149060.50472566468,79726.76332941109,31.957750204058858,75.93703817055206,5884.391618715561,29.447237279646767
B0383,Smart Automated,234111.0589061807,127208.0651900649,32.082373444566684,82.94030082474383,3078.8716433459035,20.34931636008617
B0384,Smart Automated,297792.15653424413,141297.45022774168,47.686281271465575,79.8386336063106,5669.811521654196,41.80115943797541
B0385,Smart Automated,82378.73032070104,46244.17743875849,43.172318887384144,81.26695835170287,1169.433991182774,7.788091208934172
B0386,Traditional,71337.41701966096,49830.785730135234,29.242401267015588,65.75098171717559,1629.5347171728426,11.383417023820998
B0387,Smart Automated,257435.4509268004,125994.76911670408,49.80130351396369,91.67299923875171,8140.852551850374,28.1667688831386
B0388,Traditional,106110.14295916515,83166.54580076935,21.90044177535778,54.84044159961754,1621.991044871063,9.912563383715405
B0389,Traditional,66339.0851997356,42121.8275732261,26.13616888056567,51.35005093367644,2224.9351198418217,10.458643500018612
B0390,Traditional,82811.2194205969,53450.1013623728,25.981727849939784,60.002255041532536,3101.167183326492,11.656079970909987
B0391,Smart Automated,56346.58891508621,29776.29114687785,43.27999222921402,88.45933244788864,1934.79193429195,5.824666289416007
B0392,Traditional,171857.7995623784,129089.95515676546,20.46548570336625,64.25242666197026,4219.705150977224,17.746074930666488
B0393,Smart Automated,206037.22696228352,116410.7465520111,41.69017352047059,84.71179399318795,4135.22043453546,20.375206872992056
B0394,Smart Automated,189910.0828270545,96490.80893175949,30.47480917425499,75.87478144617894,6473.390714710961,26.32415685323838
B0395,Traditional,238179.1598894103,179916.85924851074,21.58833135375296,62.98644649153764,2529.5240390372496,10.832169859026202
B0396,Traditional,55317.35271259678,42748.43252578456,32.73075726455479,55.28552526317279,1145.4583427259197,4.41596024757113
B0397,Upgraded,208369.55495653683,172493.31587086883,44.08054787010376,65.08496519364161,5040.98209553092,21.75584170649412
B0398,Upgraded,84221.40751720182,70621.77177792722,44.78347853303248,60.27708928413536,1853.7525328035,8.139594209458977
B0399,Traditional,89651.27632326842,66645.64174098057,28.103796688476443,68.72561242937853,1761.514651243926,9.536172735110805
B0400,Smart Automated,95358.85877244933,49469.36658028139,30.61946753458956,83.19257789790464,4184.076912448751,18.824635617005487
B0401,Smart Automated,143327.32906993822,80546.80258340448,46.76447661957276,88.04583297183879,1444.205803433843,7.857856787989643
B0402,Traditional,191283.29589730225,123296.54881640682,26.1313215402087,62.44686529234493,4547.691844726697,23.007656523306185
B0403,Smart Automated,269779.5768905412,143238.70128239688,32.7230027349964,83.98699484079285,7588.298815119897,33.78403020464072
B0404,Traditional,56633.05096845493,35421.97448908841,26.65136731477317,65.31093501031722,1307.5794593468163,7.752613778556607
B0405,Upgraded,117169.33984623651,82134.3007533531,43.339257808509885,66.13387039389478,4184.5035970183,20.357412235987777
B0406,Upgraded,287113.3267405392,207991.2054462614,37.57226831661898,66.9685075818105,9953.87463039974,39.85712213653029
B0407,Upgraded,204231.7295939356,158509.2814258473,35.13594000927168,63.10347429048676,4417.862923596685,20.71542776677804
B0408,Smart Automated,239559.6189260228,149417.39859077605,39.964595103524005,80.52339115641799,3352.1108035672514,13.915516488315872
B0409,Upgraded,283007.02637750434,244658.4741777439,28.789659533999657,54.99913892795242,3703.907674444016,18.96611365442741
B0410,Upgraded,240256.975625507,176517.9779713632,30.666615684254023,66.28251371182324,8674.954343873385,31.74726701662914
B0411,Smart Automated,284207.43483118946,162753.96866227983,34.63924613080047,94.28057694331028,5823.802353370887,24.3822008995588
B0412,Traditional,197557.6667172718,122778.36609769582,17.444089542383644,57.93107363979927,7994.233342425038,23.417597290588297
B0413,Upgraded,85028.29394161314,75400.96565814757,41.22880456751538,56.05861811280859,779.8781058541299,6.177173143517061
B0414,Upgraded,214612.9586646064,185686.0347023355,32.519703070593444,63.32926095053672,3184.824388546316,15.059592805015203
B0415,Traditional,220823.84415162628,162926.36824706153,25.505790196214253,67.17528558698945,4998.700043147977,21.84388398352105
B0416,Traditional,112417.00221479648,80988.04745637489,32.923069574631754,63.48039838117585,2794.32974178983,12.11280362093916
B0417,Traditional,273167.9277692437,205946.5991702436,34.03784120786581,51.09268840001945,7644.800629743661,30.54222717425701
B0418,Traditional,83178.93851076509,62000.78785213394,22.87808316432369,67.54700906265677,1074.5759731730104,5.376078262343834
B0419,Upgraded,209631.4869160214,149353.70529415048,26.141302164182644,67.81711069966293,8740.52784589076,37.31595622030404
B0420,Upgraded,93473.81230487184,75135.36810748342,35.43094793643791,58.6880663801322,1701.782765421981,10.987430105639572
B0421,Traditional,230566.7329639148,155858.0024721704,31.23051944315128,56.643820662312095,5980.729576534889,36.47001754224436
B0422,Upgraded,70261.55397691198,58526.63398782644,40.79529732402173,68.65421016265523,1315.2809489385122,7.023940766330933
B0423,Upgraded,51596.4679292084,37318.34657375297,30.751087463499324,65.2888145615101,1167.2080979872603,7.060181672855627
B0424,Upgraded,199067.4696205133,163646.7491078831,28.245975585210875,58.3666772820456,4812.9860567940505,17.044209233263846
B0425,Smart Automated,212855.09708796605,115543.42632468516,46.0253637818181,90.2380362520974,3339.6678287563414,14.978241433870425
B0426,Upgraded,265030.59929730115,227132.10052239703,35.40981793335003,50.19957553316899,5425.886848543888,26.01238421558788
B0427,Smart Automated,101246.07385395524,62145.50640837734,37.63988514224253,81.91754921475714,2034.7826355305087,8.797101640261419
B0428,Smart Automated,273524.8009197836,140623.68650184464,38.894665040572505,89.94888813193388,5912.1571350714,39.869402160206896
B0429,Traditional,191885.21206538955,135513.68396443507,16.086145576164,57.78809877957751,4611.103363144991,21.59827961842081
B0430,Smart Automated,174591.94318486995,107358.88654786344,40.88866135491215,77.2897527613181,2610.218993287464,9.861765085657993
B0431,Smart Automated,191986.30763815736,118683.24654400143,43.655147564755296,84.53686936635634,2473.0068863773,15.45647879662644
B0432,Traditional,220823.84415162628,162926.36824706153,25.505790196214253,67.17528558698945,4998.700043147977,21.84388398352105
B0433,Upgraded,51596.4679292084,37318.34657375297,30.751087463499324,65.2888145615101,1167.2080979872603,7.060181672855627
B0434,Upgraded,136952.30197554827,118930.29098386486,40.05100509001379,68.41533216926715,2587.788102878328,7.936404886164348
B0435,Upgraded,198846.2543300109,140787.49052632315,34.71529501020912,57.17156923049746,5626.187058630497,24.415750118810887
B0436,Traditional,130902.5547873853,90028.71413144768,18.84925973033228,67.1763354233631,3626.306280617804,17.928727300109653
B0437,Upgraded,268675.41817104985,239196.53088307648,32.54837027013197,54.106658774136,4016.98014680376,20.05536878346069
B0438,Traditional,118406.66657041646,86123.53497835458,25.08328269616154,58.784212024994346,2078.9519147268325,8.877846315527336
B0439,Upgraded,103735.0946476892,80999.27315686592,33.3085270831771,64.68887864151183,2932.3473446650105,13.933231211820427
B0440,Smart Automated,221971.43057520333,144178.51322554762,45.36750957709977,77.4873679800102,3716.8393420818825,11.23706741360568
B0441,Traditional,169012.6005497749,124043.4848024284,30.891665492288865,59.92517505764723,2228.773630904941,12.5968822631342
B0442,Upgraded,228993.05721184937,180689.5023954071,33.94283164277881,59.95079704292205,6436.912063269849,21.75887227857012
B0443,Upgraded,168016.73627749982,131782.9501448899,39.94711467163819,50.77859926651335,3869.620289977872,20.47930018955997
B0444,Upgraded,58486.49464644971,51784.34644077542,44.81211693451077,65.67519684968215,635.0655189664861,3.143294949902024
B0445,Upgraded,152352.91304781009,108386.50889785672,39.24155946034881,69.3369099959857,4626.579340397428,30.49098425091635
B0446,Traditional,200129.2151084133,138326.4707241302,19.56755925323825,66.55012639746442,4488.876681694598,16.341051316600076
B0447,Smart Automated,213810.49515975543,109028.41705555328,44.86872394737504,82.54636107926386,5521.752915333716,36.12126591979481
B0448,Traditional,144923.10204181675,116592.6224179541,15.884780080663871,56.07885024510055,1516.552203839888,9.11059265242833
B0449,Smart Automated,191986.30763815736,118683.24654400143,43.655147564755296,84.53686936635634,2473.0068863773,15.45647879662644
B0450,Smart Automated,110793.04774986352,55609.36318543676,46.38598016641665,88.76810036984274,2936.752023846216,12.077265128633146
B0451,Traditional,273167.9277692437,205946.5991702436,34.03784120786581,51.09268840001945,7644.800629743661,30.54222717425701
B0452,Upgraded,240256.975625507,176517.9779713632,30.666615684254023,66.28251371182324,8674.954343873385,31.74726701662914
B0453,Smart Automated,162846.75608241887,78038.32370002854,43.77656439626412,85.35921055425158,6097.05482243822,26.97383672490681
B0454,Upgraded,205228.87944186927,149668.24968748676,29.212593138484813,56.53485084060082,5356.588758053812,34.396183356120126
B0455,Upgraded,76649.56328344296,62001.66461266905,42.12722531437942,64.09742020086763,1455.867490742269,6.844898124327711
B0456,Smart Automated,297792.15653424413,141297.45022774168,47.686281271465575,79.8386336063106,5669.811521654196,41.80115943797541
B0457,Traditional,70699.66698128163,50812.8386556025,30.351920183811213,53.90481205912984,1552.653400283719,8.949363935131478
B0458,Upgraded,142131.5859309403,124695.00279269506,33.957495134904775,54.68406741852668,1969.762282806722,8.62643469667435
B0459,Upgraded,122173.43419267496,109941.7653462122,36.17028265874309,67.13074447495853,1132.1011403606735,4.934142203989686
B0460,Traditional,224005.15451344807,145856.23909399725,17.00913021485928,61.78907978969394,8220.24675016091,37.84612064048264
B0461,Smart Automated,299483.5276333344,161537.36642889478,42.02249594377375,76.44632950515877,6863.05968370094,48.2895032166323
B0462,Smart Automated,284307.1218091128,149910.95095516468,37.470221293833504,75.38655261835203,4338.871946561464,21.39309326824469
B0463,Smart Automated,58131.54487281298,30934.36368573576,41.46426242238789,77.93925419176419,1568.531641330359,6.288529573175249
B0464,Traditional,105954.40370565576,77433.27278580876,28.2703399292232,64.28105446756254,2176.677565212223,8.623607483226106
B0465,Traditional,97671.93016591664,75437.19619157382,18.015843620329093,60.11915815469863,1045.1315952250277,5.177932947583367
B0466,Smart Automated,143327.32906993822,80546.80258340448,46.76447661957276,88.04583297183879,1444.205803433843,7.857856787989643
B0467,Traditional,198769.4826750637,152972.5666731974,20.78144534170065,66.77994655436021,4052.101125145355,14.099563102397951
B0468,Traditional,275004.66046202625,223628.61704265067,17.24868299912452,60.17781111182112,4734.631335650075,21.14123113252253
B0469,Smart Automated,239559.6189260228,149417.39859077605,39.964595103524005,80.52339115641799,3352.1108035672514,13.915516488315872
B0470,Smart Automated,115566.01107495627,58240.14895784791,49.15111840798623,92.3993831929537,2620.368891874145,12.915011957469362
B0471,Smart Automated,117248.3511087744,59509.80936411679,39.91451598127193,77.94606088557941,2167.337467194334,10.654800919518989
B0472,Upgraded,191601.1600742243,167488.28629660746,29.666023019266945,68.94181334217038,3342.422771211393,13.90120836345092
B0473,Upgraded,168016.73627749982,131782.9501448899,39.94711467163819,50.77859926651335,3869.620289977872,20.47930018955997
B0474,Smart Automated,296930.5974340079,157577.0074501259,40.34951983390542,79.52057995631999,10841.81188040892,46.08743549702274
B0475,Smart Automated,240255.99773574973,120224.8920646762,44.88689036302648,87.44827283131994,4191.482388407714,27.273511104078725
B0476,Smart Automated,184243.6057233534,91883.7784845748,46.21642503229111,89.81808112304142,5884.887515937716,18.496807112657272
B0477,Smart Automated,299483.5276333344,161537.36642889478,42.02249594377375,76.44632950515877,6863.05968370094,48.2895032166323
B0478,Traditional,284766.92462822405,226849.47037747424,31.35067259672711,55.37067512135215,4678.102039190599,25.086401476661926
B0479,Smart Automated,224355.06681171,100954.7733963706,40.934630137547074,88.85064863074216,6205.409241672855,33.81225445432794
B0480,Upgraded,281312.07935391646,197343.96116494047,31.87849576228283,56.68099931337538,12230.59173383148,40.13243121420818
B0481,Smart Automated,118076.83162984224,54765.45246397446,39.63721934223571,82.78963789804841,3723.072263648661,19.577212141358167
B0482,Smart Automated,81296.44805063761,41894.22500747242,44.13085397274514,81.90384416988421,2627.4505838376704,11.293364787244174
B0483,Traditional,249979.02134329733,182260.08728014465,28.054153277428448,51.380151852256326,3472.155221074444,28.072179799818528
B0484,Upgraded,191432.99099894776,157878.06837896444,36.46676175647903,60.76663886511427,3779.658659924415,21.792429045396783
B0485,Upgraded,148123.3891016712,125530.33822732668,26.640155264727184,59.48510041953907,2750.155765746008,13.430891871506356
B0486,Traditional,233056.2216023903,158520.55566587468,17.530096943833037,62.49748199213998,4434.391618312179,24.09803305900958
B0487,Traditional,208066.0719798826,128597.56533663078,26.310684321729056,57.434481328046864,7691.2947161267775,37.00206397386054
B0488,Traditional,191283.29589730225,123296.54881640682,26.1313215402087,62.44686529234493,4547.691844726697,23.007656523306185
B0489,Upgraded,223069.14112946315,182032.10921274155,26.36952653265653,68.12174120962521,6079.093906027142,20.860043287442227
B0490,Upgraded,103735.0946476892,80999.27315686592,33.3085270831771,64.68887864151183,2932.3473446650105,13.933231211820427
B0491,Upgraded,227090.7441787587,160605.85846976214,31.16679535254661,62.60494438912316,8899.761381456834,28.95187976110804
B0492,Traditional,152333.50157876074,115829.362648023,16.99195752097131,54.447226094963405,3279.640880537271,12.318532850532774
B0493,Upgraded,206555.08040785385,164473.3722744746,28.24760473516023,53.43387815410899,3992.346752557312,28.633192699486784
B0494,Smart Automated,198101.9461648794,130261.8981074334,31.24871200302936,89.05081003069614,2146.013638103721,12.871685167488517
B0495,Smart Automated,152183.5427745241,89417.9699443726,39.5497658996786,83.59862154780296,3875.001610787449,19.88113829401816
B0496,Traditional,154931.82923153057,121455.97693378932,34.49631445930319,53.314963539304415,2655.283375403003,14.391865615668785
B0497,Upgraded,53273.61414708341,40037.06965792885,30.1687514403764,57.8491637245896,1882.7522516570752,7.405471330131898
B0498,Smart Automated,235877.064072902,131781.8272305672,46.20390548101819,88.55626400620088,3901.130697582176,24.321495159068345
B0499,Upgraded,114855.85835782312,93845.37644373358,44.083536174552,56.083974392725615,2036.0155806335565,12.016160603270585
B0500,Traditional,71337.41701966096,49830.785730135234,29.242401267015588,65.75098171717559,1629.5347171728426,11.383417023820998
B0501,Smart Automated,286014.8349216533,177548.1885063971,46.26475089831255,83.96638110738844,4618.092199837186,18.97235102272933
B0502,Smart Automated,156943.28343396558,77475.99288889323,48.30615160409437,87.80952084351688,4672.454554799395,25.239767355517927
B0503,Upgraded,258732.5591998248,207793.08743739245,25.102875658750865,63.2202850849464,7607.684847283316,23.14460286307192
B0504,Smart Automated,110511.25396563188,66461.4951926109,40.63951387183689,75.8779988528601,2466.744755874824,9.338775246147772
B0505,Smart Automated,57783.52072112784,27797.70914494873,42.646032666447255,94.15579601976408,1428.5764615914377,8.35754651809979
B0506,Upgraded,290267.5793673638,245402.02669153144,26.399563728601848,69.01857189005096,4080.673218174647,23.43437429537423
B0507,Traditional,89651.27632326842,66645.64174098057,28.103796688476443,68.72561242937853,1761.514651243926,9.536172735110805
B0508,Traditional,59251.90867887315,39204.38587868605,30.689922216381536,53.979842779188736,1401.402408161265,8.471331404043939
B0509,Smart Automated,106151.20573499548,63462.35832922606,46.11797178729434,80.15214440667444,2475.434794343309,10.31416179573366
B0510,Smart Automated,226809.65857834968,112857.00432485565,37.91375313578773,91.05171359159624,7349.960803375488,32.56615771764669
B0511,Smart Automated,212411.6622480921,121634.79790963249,30.326598361782835,91.0791701510504,1994.509077990367,10.8580910905617
B0512,Smart Automated,179709.51428151803,92440.15311156496,44.787385550502506,77.62978239795963,3888.2477855634206,17.646681331926942
B0513,Traditional,200005.137029826,132976.24940322607,20.22980698619036,62.568529132291744,4114.731679744084,28.963122660627374
B0514,Traditional,191885.21206538955,135513.68396443507,16.086145576164,57.78809877957751,4611.103363144991,21.59827961842081
B0515,Upgraded,168016.73627749982,131782.9501448899,39.94711467163819,50.77859926651335,3869.620289977872,20.47930018955997
B0516,Smart Automated,155356.13764812448,83178.03229144993,31.252794211648897,88.54241279470018,3439.2616775848564,16.97284900773548
B0517,Traditional,56146.72911470038,40691.10614199384,29.6529865541097,60.0626494510308,1528.3272242379703,5.500680052932818
B0518,Upgraded,263924.1170265714,188626.3947472797,31.046412073376707,63.87236114947591,10756.606652158338,42.1206577444479
B0519,Smart Automated,170126.73681445722,106696.40570598486,41.36977035220572,85.9315428406459,3059.7624283395194,14.085900022695
B0520,Traditional,238179.1598894103,179916.85924851074,21.58833135375296,62.98644649153764,2529.5240390372496,10.832169859026202
B0521,Upgraded,114855.85835782312,93845.37644373358,44.083536174552,56.083974392725615,2036.0155806335565,12.016160603270585
B0522,Traditional,233056.2216023903,158520.55566587468,17.530096943833037,62.49748199213998,4434.391618312179,24.09803305900958
B0523,Traditional,274083.9546302799,177572.64200763506,33.5457292897456,55.64944852740008,9543.885076028875,44.57614885001367
B0524,Upgraded,129688.12573301748,105496.41970693434,33.21363799549322,52.266070094549285,2184.1369209754184,13.070884332340142
B0525,Traditional,229761.47629606136,178976.7996704673,21.86299295863993,64.5411352323078,2687.4906713662617,11.818637324243433
B0526,Traditional,116400.01064717652,88229.68305296965,22.99872731741122,54.96752520739601,2976.8785778172464,9.716776836198855
B0527,Upgraded,268675.41817104985,239196.53088307648,32.54837027013197,54.106658774136,4016.98014680376,20.05536878346069
B0528,Upgraded,79437.77072253528,58813.3971556337,38.10055160345517,69.04443571395188,2989.9720884250105,9.30738629267357
B0529,Smart Automated,94096.74662655585,63090.19956225727,42.44162470460834,88.73179826985213,887.6608010159985,4.885147397664286
B0530,Upgraded,87764.47294522506,63565.78810803704,29.62973231127846,53.22725602110767,3349.582567823302,14.134243000453123
B0531,Smart Automated,287715.8905626025,135962.28111922456,40.19493458790516,92.9712120934968,8128.341973069643,38.46549092650381
B0532,Upgraded,52748.95716462012,38793.163346290414,37.58218702107406,52.050319281329486,1750.9723948976562,5.6517858989248335
B0533,Upgraded,152352.91304781009,108386.50889785672,39.24155946034881,69.3369099959857,4626.579340397428,30.49098425091635
B0534,Upgraded,91758.4865230188,71650.87621293342,25.69709286632938,50.30789783382617,2681.777867706912,11.698589384127956
B0535,Smart Automated,203965.79704557607,119367.05596413383,45.19025713145115,84.75255619334422,3766.822543763067,21.903392592027668
B0536,Upgraded,54927.63443859104,49098.849239313386,34.43287120641951,54.1415161842171,479.0121119153656,4.006913300576354
B0537,Traditional,163054.4852224518,120400.61648779814,20.15651815031276,50.58339527290529,4148.436547258736,15.23623750474885
B0538,Traditional,195760.39024242305,155935.14075743358,31.73549704548521,58.33131656964584,3075.29056357147,14.21129983821633
B0539,Smart Automated,101605.3179401508,61051.94251242025,49.28952864456584,83.80882700624848,1909.031961377746,5.522155126814219
B0540,Smart Automated,149060.50472566468,79726.76332941109,31.957750204058858,75.93703817055206,5884.391618715561,29.447237279646767
B0541,Traditional,174722.03836283903,143495.0472027125,19.71334564425221,65.8311640518274,3291.096370535158,11.92002468848855
B0542,Traditional,295994.4119899571,231037.6177925217,31.86030742706802,52.10690968962666,3711.7664058651,21.924674407527814
B0543,Upgraded,85214.25509494997,63543.4986875562,37.504685836131976,52.37005247196303,1991.3620056172952,14.022866554933245
B0544,Smart Automated,106151.20573499548,63462.35832922606,46.11797178729434,80.15214440667444,2475.434794343309,10.31416179573366
B0545,Upgraded,191601.1600742243,167488.28629660746,29.666023019266945,68.94181334217038,3342.422771211393,13.90120836345092
B0546,Traditional,89651.27632326842,66645.64174098057,28.103796688476443,68.72561242937853,1761.514651243926,9.536172735110805
B0547,Upgraded,200788.02736659703,166703.5761198655,38.74925340880444,56.90683904489776,3099.4511619758155,17.651264753937294
B0548,Smart Automated,88134.76072856534,48347.28085859279,45.57007456448719,86.44097286738602,1488.7188673474548,6.772598937720474
B0549,Upgraded,273638.05672352284,193821.822979064,38.33076264535119,66.33558933011273,10644.387411839518,50.68246196753844
B0550,Upgraded,54927.63443859104,49098.849239313386,34.43287120641951,54.1415161842171,479.0121119153656,4.006913300576354
B0551,Traditional,284766.92462822405,226849.47037747424,31.35067259672711,55.37067512135215,4678.102039190599,25.086401476661926
B0552,Traditional,107667.45292943966,78135.517563058,20.54889656479444,53.77081211498502,1908.678710012093,8.344522528193945
B0553,Traditional,131615.32706099795,94745.09127239484,27.69135100725172,59.3261951228034,3010.979002322661,12.51824329750002
B0554,Upgraded,107768.69914701783,78962.64040850662,28.201014282351093,56.63129398134387,3047.228902451791,15.864308479188136
B0555,Traditional,118314.88174955233,75595.92069008775,27.098246477582578,64.64802098116758,2931.962361434641,14.19219963412836
B0556,Smart Automated,66959.26477629298,37389.883094098,37.98197121803442,83.27285349837271,1452.9947186565614,7.780242846788477
B0557,Traditional,51158.00575115072,34376.63036335936,19.410634866352368,54.573535592072176,1161.008470841047,6.977754416097498
B0558,Smart Automated,70595.26140396067,32926.8270271391,33.0838557681182,87.9291748327586,2113.6155930926934,8.399107523427599
B0559,Upgraded,105121.55226754384,79349.12555517495,44.696778776719,69.54013908877887,2476.417608290909,10.414759394447923
B0560,Traditional,134968.7409420165,87099.80784383965,19.79785933018209,58.64037855189012,3487.1767046436366,24.677850405952206
B0561,Upgraded,219911.82067326747,182173.6987678528,35.25713213433559,52.11811608807516,4311.862618970675,18.219090045266924
B0562,Smart Automated,220814.690914899,130246.5241107586,36.99622447398397,89.26092101268637,2189.862730204514,14.622932895938492
B0563,Upgraded,95143.83628183338,78921.33103731385,37.621427954068494,64.65398101180561,1394.4418420549205,10.801363062004766
B0564,Upgraded,135454.33792446897,116644.33997779927,39.55937171668658,54.52250662499344,2818.376871530764,9.26468550109685
B0565,Traditional,215917.791340662,163763.61577300474,18.962752614482625,57.61035419739789,3277.1582909616445,27.886019432841344
B0566,Upgraded,267960.881936308,208847.72084094328,40.10836120469592,66.49486474694015,7274.408846177741,40.62785457098513
B0567,Smart Automated,239559.6189260228,149417.39859077605,39.964595103524005,80.52339115641799,3352.1108035672514,13.915516488315872
B0568,Smart Automated,235877.064072902,131781.8272305672,46.20390548101819,88.55626400620088,3901.130697582176,24.321495159068345
B0569,Upgraded,197573.73562870192,146435.37830275064,44.540607728605785,54.608333242347,5563.004700438624,21.05779493162164
B0570,Upgraded,133779.7135647855,118244.99846142736,38.62290706407556,56.02092155668626,1297.412967316117,8.77186082132714
B0571,Traditional,135468.04150967152,108598.5747343752,33.95498477437795,55.783748925919,1261.4091867500017,8.549461365510266
B0572,Smart Automated,296930.5974340079,157577.0074501259,40.34951983390542,79.52057995631999,10841.81188040892,46.08743549702274
B0573,Smart Automated,219504.03813976588,113418.81462690876,32.692931938387176,90.63647726689872,4846.715495043901,18.409752299733672
B0574,Traditional,90905.9552979173,71404.20194912728,17.966043221421664,53.585065114785614,1692.6003263871814,7.366100315505081
B0575,Traditional,88810.06148267812,66792.8162469978,28.46257711671644,60.33396770452536,1430.6801169024186,7.297875969349413
B0576,Traditional,244961.3487877859,165894.97848869336,17.810980628016125,63.284387699779366,6406.268403123321,39.96338335879047
B0577,Upgraded,273638.05672352284,193821.822979064,38.33076264535119,66.33558933011273,10644.387411839518,50.68246196753844
B0578,Traditional,250713.36214950285,177933.12555771903,23.754258435389865,68.52388136863564,7437.643696721403,31.74135184061384
B0579,Traditional,108239.86868840845,80407.51816604783,32.979196439399736,58.45457273787865,1288.9202403274996,7.4981867140423395
B0580,Smart Automated,292219.4638214229,129845.94237074968,32.74752139497023,81.23727715833766,10110.425322390269,38.71551311494895
B0581,Upgraded,263924.1170265714,188626.3947472797,31.046412073376707,63.87236114947591,10756.606652158338,42.1206577444479
B0582,Upgraded,215884.34300417764,171093.65071778782,36.79277025336199,65.08529946694046,5398.016249335166,18.355123497144188
B0583,Traditional,112417.00221479648,80988.04745637489,32.923069574631754,63.48039838117585,2794.32974178983,12.11280362093916
B0584,Traditional,220124.82551867823,162968.8698403474,17.108769031357287,50.03984270438141,3030.908512891246,19.47131865312559
B0585,Upgraded,87764.47294522506,63565.78810803704,29.62973231127846,53.22725602110767,3349.582567823302,14.134243000453123
B0586,Traditional,181097.567331895,138344.23139405355,30.438288960752285,69.00918341150592,4080.7876441667913,16.26523801738269
B0587,Smart Automated,179709.51428151803,92440.15311156496,44.787385550502506,77.62978239795963,3888.2477855634206,17.646681331926942
B0588,Upgraded,123286.93256525332,96925.41301025772,36.91111562898475,60.78189105472018,3632.066346355865,11.70269249459688
B0589,Upgraded,281938.07079880324,217374.0442805539,35.77048494763044,58.68041945417518,6424.444389585926,29.208388269764207
B0590,Traditional,128822.5844576526,97986.3431040762,31.04446351151629,60.3740198876119,2119.292909522409,14.400172058921996
B0591,Traditional,108239.86868840845,80407.51816604783,32.979196439399736,58.45457273787865,1288.9202403274996,7.4981867140423395
B0592,Upgraded,267960.881936308,208847.72084094328,40.10836120469592,66.49486474694015,7274.408846177741,40.62785457098513
B0593,Smart Automated,184243.6057233534,91883.7784845748,46.21642503229111,89.81808112304142,5884.887515937716,18.496807112657272
B0594,Upgraded,214730.98547753785,172421.13738432864,26.705865351088203,54.09360218114568,3940.763300253905,28.08523759202122
B0595,Traditional,231191.6928821904,170764.60614914083,15.612817791491649,69.60737481884371,3970.861660718924,24.16257902014112
